z,dndz
3.0051,0.0
3.0151000000000003,0.0
3.0251000000000006,0.0
3.0351000000000004,0.0
3.0451,0.0
3.0551000000000004,0.0
3.0651000000000006,0.0
3.0751000000000004,0.0
3.0851,0.0
3.0951,0.0
3.1051,0.0
3.1151000000000004,0.0
3.1251,0.0
3.1351,0.0
3.1451000000000002,0.0
3.1551000000000005,0.0
3.1651000000000002,0.0
3.1751,0.0
3.1851000000000003,0.0
3.1951000000000005,0.0
3.2051000000000003,0.0
3.2151,0.0
3.2251000000000003,0.0
3.2351000000000005,0.0
3.2451000000000003,0.0
3.2551,0.0
3.2651000000000003,0.0
3.2751000000000006,0.0
3.2851000000000004,0.0
3.2951,0.0
3.3051000000000004,0.0
3.3151000000000006,0.0
3.3251000000000004,0.0
3.3351,0.0
3.3451,0.0
3.3551,0.0
3.3651000000000004,0.0
3.3751,0.0
3.3851,0.0
3.3951000000000002,0.0
3.4051000000000005,0.0
3.4151000000000002,0.0
3.4251,0.0
3.4351000000000003,0.0
3.4451000000000005,0.0
3.4551000000000003,0.0
3.4651,0.0
3.4751000000000003,0.0
3.4851000000000005,0.0
3.4951000000000003,0.0
3.5051,0.0
3.5151000000000003,0.0
3.5251000000000006,0.0
3.5351000000000004,0.0
3.5451,0.0
3.5551000000000004,0.0
3.5651000000000006,0.0
3.5751000000000004,0.0
3.5851,0.0
3.5951,0.0
3.6051,0.0
3.6151000000000004,0.0
3.6251,0.0
3.6351,0.0
3.6451000000000002,0.0
3.6551000000000005,0.0
3.6651000000000002,0.0
3.6751,0.0
3.6851000000000003,0.0
3.6951000000000005,0.0
3.7051000000000003,0.0
3.7151,0.0
3.7251000000000003,0.0
3.7351000000000005,0.0
3.7451000000000003,0.0
3.7551,0.0
3.7651000000000003,0.0
3.7751000000000006,0.0
3.7851000000000004,0.0
3.7951,0.0
3.8051000000000004,0.0
3.8151000000000006,0.0
3.8251000000000004,0.0
3.8351,0.0
3.8451,0.0
3.8551,0.0
3.8651000000000004,0.0
3.8751,0.0
3.8851,0.0
3.8951000000000002,0.0
3.9051000000000005,0.0
3.9151000000000002,0.0
3.9251,0.0
3.9351000000000003,0.0
3.9451000000000005,0.0
3.9551000000000003,0.0
3.9651,0.0
3.9751000000000003,0.0
3.9851000000000005,0.0
3.9951000000000003,0.0
